Unnamed: 0,state_names,district_names,crop_year,season_names,crop_names,area,temperature,wind_speed,pressure,humidity,soil_type,N,P,K,production,Yield
131521,Maharashtra,NAGPUR,2002,Kharif     ,Rice,43103.91568,22.00016203,1.941995946,1009.538532,20.37423035,clay,890.3515692,0,0,39719.65105,0.92410967
131521,Maharashtra,NAGPUR,2002,Kharif     ,Rice,43056.17518,21.24347158,1.951062449,1007.033991,20.76003599,clay,910.0154807,0,0,39543.69472,0.950869589
131521,Maharashtra,NAGPUR,2002,Kharif     ,Rice,42061.97906,21.51206378,2.021143786,1046.452152,20.77976885,clay,886.159177,0,0,40024.26306,0.974960661
131521,Maharashtra,NAGPUR,2002,Kharif     ,Rice,42363.7245,21.19836543,1.967106865,1018.01589,20.34862118,clay,903.5048364,0,0,40152.48546,0.952179299
131522,Maharashtra,NAGPUR,2002,Kharif     ,Sesamum,300,21.19959258,2.057353901,1013.161535,20.31548179,clay,6.516,16.652,0,100,0.333333333
131523,Maharashtra,NAGPUR,2002,Kharif     ,Small millets,200,20.96450462,1.975620656,1014.672723,21.90667805,sandy,59.22,0,0,100,0.5
131524,Maharashtra,NAGPUR,2002,Kharif     ,Soyabean,206900,21.33223985,2.038911999,1015.358441,20.68234846,sandy,7.68,7.68,0,222900,1.077332044
131525,Maharashtra,NAGPUR,2002,Kharif     ,Urad,2500,20.96548835,2.109983048,1014.684531,20.92147924,chalky,3.255,3.255,3.255,800,0.32
131526,Maharashtra,NAGPUR,2002,Rabi       ,Gram,31900,21.96051507,2.010411294,1013.753732,21.64621086,sandy,38.25,38.25,38.25,17800,0.55799373
131527,Maharashtra,NAGPUR,2002,Rabi       ,Jowar,6000,20.85608635,2.037347377,1015.289866,20.12850413,peaty,0,28.048,0,2700,0.45
131528,Maharashtra,NAGPUR,2002,Rabi       ,Linseed,2100,21.93786548,2.022034261,1014.23253,20.48138055,peaty,10.5,27.3,27.3,500,0.238095238
131529,Maharashtra,NAGPUR,2002,Rabi       ,Other  Rabi pulses,500,20.968739,2.046615368,1014.588693,21.39448606,clay,39.72,105.92,52.96,200,0.4
131530,Maharashtra,NAGPUR,2002,Rabi       ,Rapeseed &Mustard,300,20.11699232,2.100144466,1013.071064,21.38190351,silt,8.008,8.008,0,100,0.333333333
131531,Maharashtra,NAGPUR,2002,Rabi       ,Sunflower,200,21.25711913,2.097033218,1014.020164,20.89553594,peaty,5.824,14.56,5.824,100,0.5
131532,Maharashtra,NAGPUR,2002,Rabi       ,Wheat,31000,20.69992388,2.02169449,1015.297114,21.37411477,sandy,0,0,0,32500,1.048387097
131533,Maharashtra,NAGPUR,2002,Summer     ,Groundnut,300,20.21846542,1.970717776,1014.225843,20.86852274,silty,3.008,3.76,0,600,2
131534,Maharashtra,NAGPUR,2002,Summer     ,Rice,900,20.47701548,1.995336062,1015.583394,20.30741205,sandy,2.775,0,0,1900,2.111111111
131534,Maharashtra,NAGPUR,2002,Summer     ,Rice,900,20.47701548,1.995336062,1015.583394,20.30741205,sandy,2.775,0,0,1900,2.111111111
131534,Maharashtra,NAGPUR,2002,Summer     ,Rice,886.0392677,20.33639585,2.008007498,1022.017728,20.48549213,sandy,2.750848159,0,0,1917.93807,2.086403509
131534,Maharashtra,NAGPUR,2002,Summer     ,Rice,883.1751763,20.27517767,2.028037308,1010.089257,20.15284421,sandy,2.781046862,0,0,1926.713611,2.116499223
131534,Maharashtra,NAGPUR,2002,Summer     ,Rice,893.2126166,20.43793083,2.040719568,1011.689023,20.52975134,sandy,2.731678248,0,0,1904.634022,2.086630706
131534,Maharashtra,NAGPUR,2002,Summer     ,Rice,892.0243878,20.86242842,1.993314174,1010.089048,20.46424296,sandy,2.765133646,0,0,1898.448277,2.146201769
131534,Maharashtra,NAGPUR,2002,Summer     ,Rice,889.9410939,20.24365201,2.020716493,1027.321122,20.49265447,sandy,2.733746861,0,0,1924.465279,2.055377203
131534,Maharashtra,NAGPUR,2002,Summer     ,Rice,892.2134772,20.47314484,2.03755507,1011.087996,19.74457351,sandy,2.774624632,0,0,1924.353077,2.124071101
131534,Maharashtra,NAGPUR,2002,Summer     ,Rice,903.1805075,20.76861875,2.033709976,1020.145682,20.34798802,sandy,2.73587179,0,0,1919.407853,2.046154104
131535,Maharashtra,NAGPUR,2002,Whole Year ,Sugarcane,1300,20.15811212,2.102466879,1014.182704,20.41252753,clay,2.921,2.921,0,49000,37.69230769
131536,Maharashtra,NAGPUR,2003,Kharif     ,Arhar/Tur,51100,21.02355933,2.010495937,1015.111142,21.45886879,silty,0,0,0,32300,0.632093933
131537,Maharashtra,NAGPUR,2003,Kharif     ,Cotton(lint),74300,21.37708524,2.097628196,1015.018905,20.61340834,silty,928.372,0,0,115400,1.553162853
131538,Maharashtra,NAGPUR,2003,Kharif     ,Groundnut,7400,21.50687118,2.032151542,1013.544608,20.7072532,silt,6.93,17.71,0,6700,0.905405405
131539,Maharashtra,NAGPUR,2003,Kharif     ,Jowar,44600,22.00327202,2.018248642,1014.197797,20.0380416,loamy,52.08,0,0,42800,0.959641256
131540,Maharashtra,NAGPUR,2003,Kharif     ,Maize,400,20.81841735,2.023560961,1013.808585,21.20802348,loamy,8.6,8.6,0,900,2.25
131541,Maharashtra,NAGPUR,2003,Kharif     ,Moong(Green Gram),2700,20.70051593,2.075442656,1013.856689,20.39354303,peaty,2.16,2.16,2.16,1300,0.481481481
131542,Maharashtra,NAGPUR,2003,Kharif     ,Other Kharif pulses,3000,20.82079699,2.077501804,1014.337976,21.53670465,loamy,38.25,38.25,38.25,900,0.3
131543,Maharashtra,NAGPUR,2003,Kharif     ,other oilseeds,100,21.50630727,2.016960434,1013.031765,21.2119949,chalky,0,20.08,0,0,0
131544,Maharashtra,NAGPUR,2003,Kharif     ,Rice,43900,20.83582927,2.086988455,1014.753809,20.49050783,silt,3.13,8.138,8.138,63400,1.444191344
131544,Maharashtra,NAGPUR,2003,Kharif     ,Rice,43900,20.83582927,2.086988455,1014.753809,20.49050783,silt,3.13,8.138,8.138,63400,1.444191344
131544,Maharashtra,NAGPUR,2003,Kharif     ,Rice,43756.47978,21.262677,2.069023388,1012.655198,20.52954696,silt,3.146161479,8.203033059,8.101166139,63689.04012,1.408714717
131544,Maharashtra,NAGPUR,2003,Kharif     ,Rice,44138.88929,20.99958192,2.098536511,1005.763051,20.67885643,silt,3.123555467,8.099230222,8.140725112,63479.61116,1.439264619
131544,Maharashtra,NAGPUR,2003,Kharif     ,Rice,43593.2327,21.10172934,2.058180573,1016.756532,20.07617038,silt,3.120382846,8.202544738,8.100197028,63271.52241,1.407830387
131544,Maharashtra,NAGPUR,2003,Kharif     ,Rice,43995.60049,20.92507865,2.0273787,1028.991239,20.75370345,silt,3.104411893,8.103412321,8.228616469,63334.53312,1.465546273
131544,Maharashtra,NAGPUR,2003,Kharif     ,Rice,43748.29631,21.09225851,2.036214965,1006.211517,20.77915139,silt,3.115863327,8.27484221,8.037210603,63506.99501,1.429991309
131544,Maharashtra,NAGPUR,2003,Kharif     ,Rice,43919.19444,21.11325852,2.126063518,993.7824394,20.71095129,silt,3.02510371,8.049320202,8.059347129,62495.94047,1.439612281
131544,Maharashtra,NAGPUR,2003,Kharif     ,Rice,43144.27676,21.27638598,2.054720014,1025.165566,19.94520599,silt,3.169206831,8.323448941,8.145187102,64017.26313,1.400557131
131545,Maharashtra,NAGPUR,2003,Kharif     ,Sesamum,200,20.7521525,2.074186202,1015.938108,21.70290373,silty,38.688,103.168,51.584,100,0.5
131546,Maharashtra,NAGPUR,2003,Kharif     ,Small millets,600,20.18418797,2.040506221,1015.92286,20.32441365,loamy,7.588,7.588,0,400,0.666666667
131547,Maharashtra,NAGPUR,2003,Kharif     ,Soyabean,218500,20.83258448,2.030607754,1015.972044,20.54685185,silty,1.596,3.99,1.596,277500,1.270022883
131548,Maharashtra,NAGPUR,2003,Kharif     ,Urad,2400,21.99339455,2.024169868,1013.132539,21.62390654,chalky,0,0,0,1100,0.458333333
131549,Maharashtra,NAGPUR,2003,Rabi       ,Gram,37700,20.86429674,1.997487888,1015.701348,20.46107876,sandy,2.8,3.5,0,24000,0.636604775
131550,Maharashtra,NAGPUR,2003,Rabi       ,Jowar,8100,21.55422884,2.075830662,1015.862113,21.25038648,sandy,2.525,0,0,3000,0.37037037
131551,Maharashtra,NAGPUR,2003,Rabi       ,Linseed,2400,21.73267604,2.073583692,1013.118645,21.02663455,clay,3.91,3.91,0,1000,0.416666667
131552,Maharashtra,NAGPUR,2003,Rabi       ,Other  Rabi pulses,3100,21.86768536,2.01369949,1013.87504,20.48031274,chalky,0,0,0,1500,0.483870968
131553,Maharashtra,NAGPUR,2003,Rabi       ,Rapeseed &Mustard,1000,21.28969533,2.004083869,1015.182914,21.36424594,sandy,920.828,0,0,200,0.2
131554,Maharashtra,NAGPUR,2003,Rabi       ,Sunflower,600,20.15765833,2.069894453,1015.59401,21.81242249,silt,7.992,20.424,0,200,0.333333333
131555,Maharashtra,NAGPUR,2003,Rabi       ,Wheat,35000,21.67634691,1.985396078,1014.158557,21.63436166,chalky,40.908,0,0,43200,1.234285714
131556,Maharashtra,NAGPUR,2003,Summer     ,Groundnut,300,21.94317021,2.086271395,1014.382797,20.82398522,loamy,7.66,7.66,0,300,1
131557,Maharashtra,NAGPUR,2003,Summer     ,Rice,1000,20.5046008,2.066143453,1014.111153,21.92432797,silty,0.975,0.975,0.975,1900,1.9
131557,Maharashtra,NAGPUR,2003,Summer     ,Rice,1000,20.5046008,2.066143453,1014.111153,21.92432797,silty,0.975,0.975,0.975,1900,1.9
131557,Maharashtra,NAGPUR,2003,Summer     ,Rice,1005.543376,20.28346067,2.044438384,1009.72598,22.48319307,silty,0.972955612,0.978722844,0.975285544,1900.180765,1.894324262
131557,Maharashtra,NAGPUR,2003,Summer     ,Rice,1002.672216,20.92183795,2.044221404,1000.709496,22.22839308,silty,0.980107689,0.978108247,0.979710843,1915.312601,1.895018116
131557,Maharashtra,NAGPUR,2003,Summer     ,Rice,1023.830595,20.04344693,2.050657772,1006.438729,22.56905575,silty,0.948944737,0.979018777,0.977006402,1888.247441,1.885549385
131557,Maharashtra,NAGPUR,2003,Summer     ,Rice,1011.60445,20.51712496,2.063950341,1022.766648,21.79637233,silty,0.989439656,0.98438067,0.979844739,1918.573472,1.894634697
131557,Maharashtra,NAGPUR,2003,Summer     ,Rice,1019.101697,20.291963,2.033221153,1003.760229,22.96695817,silty,0.99268198,0.971446941,0.962926441,1918.376515,1.916194044
131557,Maharashtra,NAGPUR,2003,Summer     ,Rice,1002.032865,21.19586066,2.040707187,1008.614802,22.21585197,silty,0.976307553,0.975584126,0.998121088,1940.5858,1.884584597
131557,Maharashtra,NAGPUR,2003,Summer     ,Rice,1007.94245,19.82117802,2.036555822,1013.927852,22.41421654,silty,0.949153886,0.977636246,0.976996951,1903.621748,1.889563777
131558,Maharashtra,NAGPUR,2003,Summer     ,Sunflower,200,20.11234305,2.077958102,1013.185562,21.32140891,clay,38.25,38.25,38.25,100,0.5
131559,Maharashtra,NAGPUR,2003,Whole Year ,Grapes,94,21.0469633,2.079681252,1014.386857,21.49804358,chalky,0,15.712,0,2522,26.82978723
131560,Maharashtra,NAGPUR,2003,Whole Year ,Mango,1549,21.33942895,2.014708005,1015.184958,21.87392912,peaty,3.61,9.386,9.386,2860,1.846352485
131561,Maharashtra,NAGPUR,2003,Whole Year ,Onion,800,20.6550401,1.972148431,1013.70812,20.43452661,silty,37.704,100.544,50.272,9977,12.47125
131562,Maharashtra,NAGPUR,2003,Whole Year ,Sugarcane,900,21.45381598,2.046434523,1015.865243,21.24828062,clay,4.62,4.62,0,52900,58.77777778
131563,Maharashtra,NAGPUR,2003,Whole Year ,Tomato,2662,21.83359489,2.024747569,1014.972121,20.53754965,peaty,2.422,6.055,2.422,8527,3.203230654
131564,Maharashtra,NAGPUR,2004,Kharif     ,Arhar/Tur,52500,20.57471835,1.999748454,1013.650435,21.06281917,silt,0,0,0,28800,0.548571429
131565,Maharashtra,NAGPUR,2004,Kharif     ,Groundnut,6700,20.17690272,2.008506646,1014.199496,21.35368662,silty,2.288,2.86,0,3400,0.507462687
131566,Maharashtra,NAGPUR,2004,Kharif     ,Jowar,40500,20.35632277,2.100098729,1014.911592,21.28129136,loamy,2.1,0,0,29400,0.725925926
131567,Maharashtra,NAGPUR,2004,Kharif     ,Maize,400,21.06917391,2.08487072,1015.072758,20.51451089,sandy,1.771,1.771,0,500,1.25
131568,Maharashtra,NAGPUR,2004,Kharif     ,Moong(Green Gram),2400,21.96548877,2.03387269,1015.478381,21.53243523,silt,0,0,0,900,0.375
131569,Maharashtra,NAGPUR,2004,Kharif     ,Other Kharif pulses,2700,20.15575342,2.00919392,1015.3957,20.91175145,loamy,890.974,0,0,1100,0.407407407
131570,Maharashtra,NAGPUR,2004,Kharif     ,Rice,43100,21.38204981,2.076758679,1013.102575,20.59912487,chalky,6.858,17.526,0,41200,0.955916473
131570,Maharashtra,NAGPUR,2004,Kharif     ,Rice,43100,21.38204981,2.076758679,1013.102575,20.59912487,chalky,6.858,17.526,0,41200,0.955916473
131570,Maharashtra,NAGPUR,2004,Kharif     ,Rice,42498.78796,21.1976409,2.107581356,1034.873804,20.69816042,chalky,6.780130045,17.72365919,0,40792.03063,0.962770552
131570,Maharashtra,NAGPUR,2004,Kharif     ,Rice,43265.99512,21.66246497,2.082321882,1000.711071,20.74873268,chalky,6.84354751,17.48101926,0,41173.52323,0.958736162
131570,Maharashtra,NAGPUR,2004,Kharif     ,Rice,42731.57893,21.29938228,2.113851414,1026.808121,20.89017844,chalky,6.860380919,17.63050544,0,41052.9428,0.966731136
131570,Maharashtra,NAGPUR,2004,Kharif     ,Rice,42876.20729,21.4311904,2.066855781,1005.09109,20.48909421,chalky,6.891530217,17.56677506,0,40929.96062,0.971382578
131570,Maharashtra,NAGPUR,2004,Kharif     ,Rice,42205.0174,21.30578444,2.070933617,1034.658284,20.41252229,chalky,6.656161406,17.72956315,0,41234.75536,0.970780575
131570,Maharashtra,NAGPUR,2004,Kharif     ,Rice,43158.40764,21.48058296,2.097727809,994.026187,20.68790264,chalky,6.767895095,17.60188825,0,40632.36853,0.954710803
131570,Maharashtra,NAGPUR,2004,Kharif     ,Rice,43027.11388,21.15635027,2.097303314,1024.167814,21.06366653,chalky,6.835168304,17.54742124,0,40831.17003,0.946838604
131571,Maharashtra,NAGPUR,2004,Kharif     ,Sesamum,200,22.03608279,2.022834077,1014.921221,21.01182652,clay,27.195,0,0,0,0
131572,Maharashtra,NAGPUR,2004,Kharif     ,Urad,2000,20.21391499,2.075695549,1015.842483,21.67156549,chalky,7.46,7.46,0,700,0.35
131573,Maharashtra,NAGPUR,2004,Rabi       ,Gram,40300,21.99498476,2.056317813,1014.1805,20.54600862,chalky,0.045,0.045,0.045,19400,0.481389578
131574,Maharashtra,NAGPUR,2004,Rabi       ,Jowar,4800,20.42815393,2.102972948,1014.469611,20.94477436,silty,38.25,38.25,38.25,2200,0.458333333
131575,Maharashtra,NAGPUR,2004,Rabi       ,Linseed,1700,21.0557285,2.076382602,1013.061441,21.95875628,sandy,0,10.368,0,500,0.294117647
131576,Maharashtra,NAGPUR,2004,Rabi       ,Other  Rabi pulses,1600,20.19304834,2.039506129,1013.33662,20.87176499,sandy,5.3,13.78,13.78,400,0.25
131577,Maharashtra,NAGPUR,2004,Rabi       ,Rapeseed &Mustard,400,21.51509524,2.07689394,1013.163031,20.14937999,silty,36.84,98.24,49.12,200,0.5
131578,Maharashtra,NAGPUR,2004,Rabi       ,Soyabean,234800,21.15596749,1.987572642,1014.344526,20.29903839,chalky,3.276,3.276,0,172100,0.732964225
131579,Maharashtra,NAGPUR,2004,Rabi       ,Sunflower,800,20.83651463,1.999833012,1013.769732,20.91308133,peaty,1.288,3.22,1.288,500,0.625
131580,Maharashtra,NAGPUR,2004,Rabi       ,Wheat,31800,20.57951595,1.998143824,1015.488081,21.33392616,loamy,0,0,0,34700,1.091194969
131581,Maharashtra,NAGPUR,2004,Summer     ,Groundnut,200,20.68370611,1.989677006,1013.506202,21.2291706,chalky,0,0,0,200,1
131582,Maharashtra,NAGPUR,2004,Summer     ,Rice,200,20.16111869,2.07029811,1015.453659,20.70076529,loamy,1.325,0,0,400,2
131582,Maharashtra,NAGPUR,2004,Summer     ,Rice,200,20.16111869,2.07029811,1015.453659,20.70076529,loamy,1.325,0,0,400,2
131582,Maharashtra,NAGPUR,2004,Summer     ,Rice,204.6239134,20.27437003,2.050127903,1025.792715,20.74755825,loamy,1.344985607,0,0,402.4109424,2.038945204
131582,Maharashtra,NAGPUR,2004,Summer     ,Rice,200.1063575,19.89456636,2.075638486,1035.844445,20.70313412,loamy,1.315693234,0,0,396.1768582,1.965943468
131582,Maharashtra,NAGPUR,2004,Summer     ,Rice,204.9724107,20.53444081,2.069172493,1018.436613,20.76680061,loamy,1.342495934,0,0,404.8062952,2.023845255
131582,Maharashtra,NAGPUR,2004,Summer     ,Rice,202.8206806,20.16874217,2.060227892,1012.206266,20.57402662,loamy,1.313123747,0,0,401.6641624,2.012768461
131582,Maharashtra,NAGPUR,2004,Summer     ,Rice,202.6410443,20.37828976,2.059309957,1020.662485,20.87845353,loamy,1.349036813,0,0,408.7799959,2.029831259
131582,Maharashtra,NAGPUR,2004,Summer     ,Rice,201.5903253,20.34131347,2.047883268,1025.598249,20.48496675,loamy,1.318488309,0,0,394.7758564,1.990036113
131582,Maharashtra,NAGPUR,2004,Summer     ,Rice,205.048499,20.69446025,2.064680214,1008.100483,20.47547848,loamy,1.369965781,0,0,403.2095375,2.006135064
131583,Maharashtra,NAGPUR,2004,Summer     ,Sunflower,100,22.07095393,2.019282289,1014.653594,20.85802258,loamy,5.98,5.98,0,100,1
131584,Maharashtra,NAGPUR,2004,Whole Year ,Cotton(lint),75300,20.626994,2.097633822,1014.154262,20.53281773,loamy,0,0,0,104300,1.385126162
131585,Maharashtra,NAGPUR,2004,Whole Year ,Sugarcane,400,21.37163645,2.109850265,1015.079044,20.62829581,chalky,740.002,0,0,29600,74
131586,Maharashtra,NAGPUR,2005,Kharif     ,Arhar/Tur,52100,20.10757403,2.092199138,1015.252119,22.01896284,sandy,32.508,83.076,0,36400,0.69865643
131587,Maharashtra,NAGPUR,2005,Kharif     ,Cotton(lint),73300,21.07560591,2.102173499,1015.794352,21.40130859,silt,7.371,0,0,98800,1.347885402
131588,Maharashtra,NAGPUR,2005,Kharif     ,Groundnut,6500,21.52007473,2.086427945,1014.056873,20.23732729,clay,16.82,16.82,0,5800,0.892307692
131589,Maharashtra,NAGPUR,2005,Kharif     ,Moong(Green Gram),1500,22.03070674,2.085306021,1015.493793,20.05931828,loamy,5.7,5.7,5.7,300,0.2
131590,Maharashtra,NAGPUR,2005,Kharif     ,Rice,45000,20.13997998,2.089052399,1014.734054,21.77325317,sandy,0,0,0,61700,1.371111111
131590,Maharashtra,NAGPUR,2005,Kharif     ,Rice,45000,20.13997998,2.089052399,1014.734054,21.77325317,sandy,0,0,0,61700,1.371111111
131590,Maharashtra,NAGPUR,2005,Kharif     ,Rice,45330.47659,20.1253393,2.061874102,1010.219888,21.88413437,sandy,0,0,0,61077.87078,1.367935805
131590,Maharashtra,NAGPUR,2005,Kharif     ,Rice,44902.26471,20.2030629,2.086496688,1005.046952,22.0111534,sandy,0,0,0,61511.12339,1.370933519
131590,Maharashtra,NAGPUR,2005,Kharif     ,Rice,45818.1562,20.13865355,2.069902185,1024.67821,21.86500963,sandy,0,0,0,61119.87488,1.351223344
131590,Maharashtra,NAGPUR,2005,Kharif     ,Rice,45204.24601,20.03441437,2.083318496,1009.16506,21.41324652,sandy,0,0,0,61804.25595,1.358285775
131590,Maharashtra,NAGPUR,2005,Kharif     ,Rice,45762.55499,20.12206113,2.024563891,1016.59689,21.9363673,sandy,0,0,0,61001.90129,1.359985476
131590,Maharashtra,NAGPUR,2005,Kharif     ,Rice,45178.02926,19.83880196,2.063001768,982.825135,21.77963025,sandy,0,0,0,61784.68909,1.365705467
131590,Maharashtra,NAGPUR,2005,Kharif     ,Rice,45845.0825,19.75894222,2.099484716,1012.868583,21.69429331,sandy,0,0,0,60902.89814,1.324748782
131591,Maharashtra,NAGPUR,2005,Kharif     ,Sesamum,200,20.31225889,1.998957081,1015.769206,21.96229764,silty,0,36,0,100,0.5
131592,Maharashtra,NAGPUR,2005,Kharif     ,Soyabean,244800,21.94757238,2.050404023,1015.507127,20.47820408,sandy,6.68,17.368,17.368,257500,1.051879085
131593,Maharashtra,NAGPUR,2005,Kharif     ,Urad,1700,22.03632348,2.04060062,1015.711282,21.41271766,peaty,7.656,20.416,10.208,400,0.235294118
131594,Maharashtra,NAGPUR,2005,Rabi       ,Gram,50300,21.16529052,2.02624531,1013.764658,21.23340962,loamy,1.148,1.148,0,31200,0.62027833
131595,Maharashtra,NAGPUR,2005,Rabi       ,Linseed,2400,20.75616875,2.089317069,1014.640383,21.98133952,chalky,0,0,0,800,0.333333333
131596,Maharashtra,NAGPUR,2005,Rabi       ,Rapeseed &Mustard,600,21.46214023,2.083525912,1015.471447,21.32270414,silt,0,0,0,300,0.5
131597,Maharashtra,NAGPUR,2005,Rabi       ,Sesamum,100,20.14376291,1.992920213,1015.564817,21.34122743,silt,0.224,0.28,0,100,1
131598,Maharashtra,NAGPUR,2005,Rabi       ,Sunflower,6700,21.97495927,2.008659275,1015.476978,21.26149194,clay,0.5,0,0,4300,0.641791045
131599,Maharashtra,NAGPUR,2005,Rabi       ,Wheat,50200,20.24216712,1.99158523,1014.165281,20.07438375,clay,0,0,0,55800,1.111553785
131600,Maharashtra,NAGPUR,2005,Summer     ,Groundnut,400,20.95630322,2.064925355,1013.914021,21.19902859,sandy,598.552,0,0,400,1
131601,Maharashtra,NAGPUR,2005,Summer     ,Rice,800,21.22929754,2.106049841,1013.85265,20.03498859,sandy,7.182,18.354,0,1200,1.5
131601,Maharashtra,NAGPUR,2005,Summer     ,Rice,800,21.22929754,2.106049841,1013.85265,20.03498859,sandy,7.182,18.354,0,1200,1.5
131601,Maharashtra,NAGPUR,2005,Summer     ,Rice,788.818855,20.98371442,2.132658964,1016.661999,20.10755216,sandy,7.303810505,18.48033232,0,1193.499585,1.492881965
131601,Maharashtra,NAGPUR,2005,Summer     ,Rice,798.6458147,21.09405278,2.079599838,1009.048554,20.27565455,sandy,7.107450196,18.01005181,0,1218.868674,1.487303591
131601,Maharashtra,NAGPUR,2005,Summer     ,Rice,790.7224575,21.06837543,2.150444878,1006.291492,19.76465666,sandy,7.443487871,18.6285688,0,1183.405086,1.508051077
131601,Maharashtra,NAGPUR,2005,Summer     ,Rice,797.9544533,21.03794289,2.114276375,1005.576024,19.8752194,sandy,7.114012948,18.12899852,0,1199.950501,1.493593992
131601,Maharashtra,NAGPUR,2005,Summer     ,Rice,793.294908,21.11944241,2.164274459,1029.90045,19.95023098,sandy,7.322788233,18.61908252,0,1172.425006,1.489433834
131601,Maharashtra,NAGPUR,2005,Summer     ,Rice,808.3735375,21.25855421,2.084611557,1010.590761,19.96999072,sandy,7.147795584,17.88174632,0,1238.517785,1.49800519
131601,Maharashtra,NAGPUR,2005,Summer     ,Rice,791.9577647,20.78640169,2.167869494,987.5437834,19.55166639,sandy,7.398685215,18.78689234,0,1186.759283,1.509892269
131602,Maharashtra,NAGPUR,2005,Summer     ,Sunflower,1800,21.32686071,2.102334447,1014.025919,21.75083647,peaty,35.742,0,0,1800,1
131603,Maharashtra,NAGPUR,2006,Kharif     ,Arhar/Tur,52900,21.04097033,2.012465081,1013.935737,21.579835,chalky,8.74,8.74,0,33500,0.633270321
131604,Maharashtra,NAGPUR,2006,Kharif     ,Castor seed,200,21.7939435,2.088431722,1015.060887,20.23522204,peaty,0.615,0.615,0.615,100,0.5
131605,Maharashtra,NAGPUR,2006,Kharif     ,Cotton(lint),67500,20.52228682,2.055571943,1013.010146,21.37238502,clay,38.25,38.25,38.25,84000,1.244444444
131606,Maharashtra,NAGPUR,2006,Kharif     ,Groundnut,6100,21.31477946,2.097411914,1014.571629,21.8675643,peaty,0,3.104,0,5800,0.950819672
131607,Maharashtra,NAGPUR,2006,Kharif     ,Jowar,33000,21.25667546,2.028842542,1014.669647,21.00206829,loamy,4.53,11.778,11.778,34400,1.042424242
131608,Maharashtra,NAGPUR,2006,Kharif     ,Maize,400,20.24831837,2.109317374,1013.270151,20.13423329,silty,39.204,104.544,52.272,700,1.75
131609,Maharashtra,NAGPUR,2006,Kharif     ,Moong(Green Gram),1700,21.22658108,2.06667216,1014.231799,21.8056209,sandy,4.284,4.284,0,800,0.470588235
131610,Maharashtra,NAGPUR,2006,Kharif     ,Rice,46000,21.09388892,2.094293052,1013.605452,20.07071502,clay,0,0,0,69100,1.502173913
131610,Maharashtra,NAGPUR,2006,Kharif     ,Rice,46000,21.09388892,2.094293052,1013.605452,20.07071502,clay,0,0,0,69100,1.502173913
131610,Maharashtra,NAGPUR,2006,Kharif     ,Rice,46136.79811,20.71734859,2.126907681,1009.143358,20.20708801,clay,0,0,0,69988.459,1.477651058
131610,Maharashtra,NAGPUR,2006,Kharif     ,Rice,45296.60976,21.09320634,2.08685379,1017.763681,20.10561358,clay,0,0,0,70331.13888,1.508647942
131610,Maharashtra,NAGPUR,2006,Kharif     ,Rice,45952.8574,20.68308358,2.133693776,1000.04629,20.6159475,clay,0,0,0,69277.82576,1.465933492
131610,Maharashtra,NAGPUR,2006,Kharif     ,Rice,45682.71762,20.72480884,2.073636348,1006.017828,20.51411287,clay,0,0,0,70027.07986,1.517020539
131610,Maharashtra,NAGPUR,2006,Kharif     ,Rice,46444.77814,20.39211723,2.129823172,1013.365357,20.17785046,clay,0,0,0,68218.17336,1.493622465
131610,Maharashtra,NAGPUR,2006,Kharif     ,Rice,45442.17946,20.82217114,2.075610199,1022.250684,19.87490937,clay,0,0,0,70684.8075,1.517333067
131610,Maharashtra,NAGPUR,2006,Kharif     ,Rice,45974.30995,20.38030557,2.167225237,979.3043329,20.64170172,clay,0,0,0,69556.62516,1.452185961
131611,Maharashtra,NAGPUR,2006,Kharif     ,Sesamum,100,20.34489936,2.063548471,1014.156471,21.84847822,peaty,1.501,1.501,1.501,100,1
131612,Maharashtra,NAGPUR,2006,Kharif     ,Soyabean,263500,21.36096737,2.016597406,1013.272089,20.53491678,silt,1.728,2.16,0,346600,1.315370019
131613,Maharashtra,NAGPUR,2006,Kharif     ,Urad,1500,20.37311455,1.99164136,1015.896733,21.40998279,chalky,2.65,0,0,900,0.6
131614,Maharashtra,NAGPUR,2006,Rabi       ,Gram,66500,21.25833722,2.07228682,1013.788776,20.09930132,peaty,3.496,3.496,0,39800,0.598496241
131615,Maharashtra,NAGPUR,2006,Rabi       ,Jowar,4100,21.0184801,2.019311441,1015.097078,22.07059778,peaty,0,0,0,2200,0.536585366
131616,Maharashtra,NAGPUR,2006,Rabi       ,Linseed,2200,20.84248017,2.075023935,1015.083401,21.13440253,peaty,834.164,0,0,400,0.181818182
131617,Maharashtra,NAGPUR,2006,Rabi       ,Rapeseed &Mustard,800,20.28066899,2.027399671,1013.282952,20.05650892,loamy,4.068,10.396,0,300,0.375
131618,Maharashtra,NAGPUR,2006,Rabi       ,Sunflower,4400,21.67465796,2.041832281,1014.50168,21.82630538,chalky,49.329,0,0,2500,0.568181818
131619,Maharashtra,NAGPUR,2006,Rabi       ,Wheat,63900,20.33875434,2.047158445,1013.79502,20.7117474,clay,6.38,6.38,0,74200,1.161189358
131620,Maharashtra,NAGPUR,2006,Summer     ,Groundnut,600,21.27086093,2.06804406,1014.590605,21.23405898,peaty,0.825,0.825,0.825,700,1.166666667
131621,Maharashtra,NAGPUR,2006,Summer     ,Rice,800,20.4964738,2.067728306,1013.654318,21.86915264,chalky,38.25,38.25,38.25,1500,1.875
